Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Store_Name,Sales_Channel,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Payment_Method,Customer_Rating,Return_Reason,Currency,Inventory_Available
PUMA129212,5/10/2024,C43639,Amy George,,,Australia,Berlin,Puma Berlin,Website,Track Pants,Puma Sports Shoes 59,SKU197404,4,2470,30,9880,5726.92,4153.08,Cash,3,Delivered - Not Returned,GBP,282
PUMA103292,Sep 29 2023,C70052,,M,21,UAE,New York,Puma Dubai,Mobile App,T-Shirts,Puma Accessories 33,SKU776910,7,1246,10,8722,5581.91,3140.09,PayPal,1,Wrong Size,USD,426
PUMA104492,26/02/2023,C86589,Veronica Jones,M,64,UK,NewYork,Puma Dubai,Website,Track Pants,Puma Accessories 70,SKU533432,7,3191,20,22337,11413.13,10923.87,UPI,1,Wrong Size,INR,232
PUMA132690,Oct 14 2023,C20261,Jeremy Campos,,31,India,London,Puma London,Marketplace,Track Pants,Puma Sports Shoes 15,SKU214635,5,8901,5,44505,29016.2,15488.8,UPI,,Damaged,AED,933
PUMA108607,11/25/2025,C59092,Sarah Gilbert,,38,Germany,Mumbai,Puma London,Mobile App,Track Pants,Puma Track Pants 77,SKU405595,2,10241,15,20482,15347.7,5134.3,UPI,3,Delivered - Not Returned,INR,169
PUMA123396,5/13/2025,C80918,Mark Hughes,M,28,India,London,Puma Delhi,Store,T-Shirts,Puma Track Pants 19,SKU506723,6,3681,15,22086,13496.42,8589.58,Card,2,,USD,73
PUMA147583,21/08/2024,C68833,Sheila Salas,M,65,Australia,Berlin,Puma Berlin,Mobile App,Jackets,Puma Running Shoes 9,SKU120077,8,11604,20,92832,62685.54,30146.46,Cash,5,Changed Mind,GBP,69
PUMA109350,Jun 21 2023,C81162,Stephanie Mcdaniel,Female,24,India,New York,Puma Berlin,Marketplace,Sports Shoes,Puma Running Shoes 59,SKU450927,4,4809,15,19236,9297.12,9938.88,PayPal,5,,EUR,235
PUMA129150,7/11/2025,C65995,Samuel Adkins,Male,42,UAE,Mumbai,Puma Mumbai,Mobile App,Track Pants,Puma Running Shoes 80,SKU305978,3,792,5,2376,1196.54,1179.46,Net Banking,5,Late Delivery,GBP,483
PUMA108986,Mar 25 2024,C23253,Randy Mcneil,Male,63,USA,Sydney,Puma Delhi,Store,Jackets,Puma Sports Shoes 45,SKU224757,1,2156,15,2156,1685.41,470.59,Net Banking,2,Wrong Size,EUR,903
PUMA120505,11/14/2024,C75748,Debra Baker,,39,UAE,Delhi,Puma Dubai,Mobile App,Sports Shoes,Puma Accessories 86,SKU199632,9,9507,25,85563,39782.6,45780.4,Card,,Late Delivery,INR,670
PUMA116767,May 14 2025,C73652,Bethany Armstrong,Male,18,UK,London,Puma Mumbai,Store,Track Pants,Puma Track Pants 74,SKU848027,3,6364,15,19092,13330.93,5761.07,PayPal,4,Damaged,INR,240
PUMA105746,27/02/2023,C22475,Justin Fowler,Female,58,France,Delhi,Puma-Mumbai,Website,T-Shirts,Puma Track Pants 68,SKU847099,8,9989,5,79912,60451.89,19460.11,Net Banking,2,Late Delivery,AED,925
PUMA120697,8/24/2023,C10393,Cynthia Williams,M,22,UK,London,PUMA Mumbai,Mobile App,Track Pants,Puma Jackets 50,SKU844041,5,11243,0,56215,28056.49,28158.51,Card,4,Changed Mind,INR,237
PUMA128841,25/02/2025,C56398,Timothy Reynolds,M,,USA,NewYork,Puma Berlin,Website,Sports Shoes,Puma Running Shoes 97,SKU556500,4,6735,5,26940,18429.65,8510.35,Cash,2,Late Delivery,GBP,964
PUMA135268,20/03/2025,C44715,Christine Smith DDS,Female,43,Germany,Mumbai,PUMA Mumbai,Marketplace,Accessories,Puma Sports Shoes 96,SKU932485,1,3738,30,3738,2859.56,878.44,Card,2,Damaged,USD,593
PUMA124606,Jan 31 2024,C76536,Brian York,Female,57,Germany,Berlin,Puma-Mumbai,Store,Track Pants,Puma Running Shoes 16,SKU254135,7,3862,5,27034,15559.94,11474.06,Cash,1,Wrong Size,EUR,159
PUMA124310,13/03/2024,C29224,Regina Lewis,F,20,France,Delhi,Puma London,Website,Running Shoes,Puma T-Shirts 24,SKU778068,10,4418,20,44180,22270.49,21909.51,Card,5,Late Delivery,USD,388
PUMA127376,Feb 14 2025,C22342,Matthew Mahoney,Female,33,UAE,London,Puma Dubai,Marketplace,Track Pants,Puma Track Pants 28,SKU270038,1,10637,15,10637,5911.13,4725.87,PayPal,4,Delivered - Not Returned,AED,924
PUMA138863,Nov 23 2024,C95959,Julian Meyers,,30,Australia,Paris,Puma London,Marketplace,T-Shirts,Puma Sports Shoes 59,SKU465670,9,8085,30,72765,52686.18,20078.82,Cash,2,Late Delivery,EUR,85
PUMA127948,21/12/2024,C51602,Brittany Fletcher,Female,46,India,London,Puma Dubai,Website,Sports Shoes,Puma Running Shoes 69,SKU574532,8,714,25,5712,3140.35,2571.65,UPI,1,Late Delivery,GBP,677
PUMA123146,10/17/2023,C92929,Robert Jimenez,M,56,Australia,Paris,Puma-Mumbai,Mobile App,Track Pants,Puma Running Shoes 47,SKU178268,7,8418,30,58926,43960.39,14965.61,UPI,4,Late Delivery,EUR,620
PUMA139735,8/23/2023,C61980,Jo Ortiz,F,21,UAE,NewYork,Puma Berlin,Mobile App,T-Shirts,Puma Jackets 23,SKU493140,5,11800,0,59000,43842.99,15157.01,Net Banking,3,,EUR,50
PUMA133484,Jan 10 2025,C19810,,Male,51,India,Berlin,Puma Mumbai,Website,Jackets,Puma Accessories 70,SKU790624,4,9964,30,39856,31427.76,8428.24,Card,1,Late Delivery,GBP,613
PUMA104701,1/17/2025,C85811,Robert Mendez,F,15,USA,NewYork,PUMA Mumbai,Marketplace,Running Shoes,Puma Running Shoes 10,SKU947434,3,5924,10,17772,10237.91,7534.09,PayPal,3,Damaged,EUR,678
PUMA144649,Sep 20 2025,C30623,Lisa Ochoa,F,41,UK,Sydney,Puma Dubai,Marketplace,Track Pants,Puma Jackets 3,SKU814801,4,2686,20,10744,6467.42,4276.58,PayPal,2,Late Delivery,INR,273
PUMA133119,6/7/2023,C37257,,,35,India,Berlin,PUMA Mumbai,Website,Accessories,Puma Jackets 49,SKU380841,8,3618,25,28944,19568.08,9375.92,Card,4,Late Delivery,INR,645
PUMA149484,Jan 16 2023,C29783,Steven Martin,M,17,France,Dubai,Puma Mumbai,Website,Sports Shoes,Puma Sports Shoes 11,SKU323373,7,3963,15,27741,21156.92,6584.08,Cash,4,,INR,436
PUMA149377,1/25/2025,C13389,Patricia Lopez,F,33,Australia,Delhi,Puma-Mumbai,Store,Sports Shoes,Puma T-Shirts 19,SKU974833,4,6657,0,26628,15770.7,10857.3,Net Banking,,Damaged,INR,447
PUMA147540,6/16/2024,C91898,,M,21,France,Bangalore,Puma Mumbai,Website,Jackets,Puma Accessories 89,SKU455449,7,3616,20,25312,18349.14,6962.86,Card,4,Damaged,EUR,960
PUMA149489,Mar 04 2025,C53285,Stacy Hatfield,,27,UK,Delhi,Puma Delhi,Store,Accessories,Puma Jackets 24,SKU234876,1,1209,10,1209,830.65,378.35,UPI,4,,EUR,403
PUMA121880,25/03/2025,C32527,Timothy Hoffman,,64,France,Berlin,Puma Berlin,Website,Running Shoes,Puma Sports Shoes 79,SKU172803,3,9999,20,29997,22839.8,7157.2,Card,1,Wrong Size,USD,542
PUMA137549,14/06/2025,C19250,Paul Hooper,Male,22,UK,Bangalore,Puma-Mumbai,Marketplace,Running Shoes,Puma Running Shoes 29,SKU804006,4,4119,15,-16476,11533.46,4942.54,Cash,,Wrong Size,GBP,151
PUMA123974,Apr 29 2024,C50164,Theodore Walker,,60,Australia,NewYork,Puma Berlin,Website,Running Shoes,Puma Sports Shoes 79,SKU741266,9,8891,15,80019,56454.78,23564.22,Net Banking,3,Late Delivery,USD,377
PUMA120866,12/20/2024,C51650,Jessica Tyler,Female,,Australia,Berlin,Puma Dubai,Website,Running Shoes,Puma Track Pants 62,SKU466372,3,10726,5,32178,24493.58,7684.42,UPI,4,,AED,469
PUMA140840,Apr 11 2024,C92196,Shaun Wright,F,56,France,Bangalore,Puma London,Website,T-Shirts,Puma Track Pants 62,SKU910221,1,3125,30,3125,1924.44,1200.56,Card,5,Late Delivery,AED,902
PUMA136724,9/14/2023,C90991,Mitchell Hendrix,Female,20,USA,Delhii,Puma Dubai,Mobile App,T-Shirts,Puma Jackets 58,SKU709995,7,6305,20,44135,28963.48,15171.52,Card,5,,USD,401
PUMA127268,5/21/2025,C36009,Stephanie Bird,Female,30,USA,Paris,Puma NYC,Marketplace,T-Shirts,Puma Jackets 2,SKU199589,2,7166,20,14332,11442.42,2889.58,PayPal,,Damaged,EUR,542
PUMA122963,12/16/2024,C97312,Christine Smith,F,55,UK,Bangalore,Puma Berlin,Website,Sports Shoes,Puma Accessories 44,SKU459521,2,8178,10,16356,9239.85,7116.15,UPI,5,Delivered - Not Returned,USD,555
PUMA107967,8/15/2023,C54359,Helen Pena,Male,49,Germany,NewYork,PUMA Mumbai,Marketplace,Track Pants,Puma Jackets 100,SKU852711,5,9417,0,47085,35188.81,11896.19,PayPal,3,Delivered - Not Returned,USD,546
PUMA108698,8/8/2023,C80236,Lisa Thompson,,,USA,Mumbai,Puma Mumbai,Mobile App,Accessories,Puma T-Shirts 42,SKU484414,4,10578,25,42312,29835.82,12476.18,Cash,4,Changed Mind,GBP,612
PUMA128370,Jul 13 2024,C37279,Nicholas Bryant,M,16,France,Delhii,Puma-Mumbai,Mobile App,Jackets,Puma Jackets 95,SKU355868,5,8394,15,41970,29063.12,12906.88,Net Banking,4,Late Delivery,INR,113
PUMA117428,11/24/2025,C62587,Barbara Acosta,F,37,Australia,Delhi,Puma Delhi,Store,Running Shoes,Puma Accessories 54,SKU525452,7,4996,5,34972,23490.45,11481.55,UPI,5,,EUR,566
PUMA129555,9/3/2025,C42341,Kayla Espinoza,M,30,India,Berlin,Puma-Mumbai,Store,Sports Shoes,Puma Track Pants 86,SKU569682,6,1701,10,10206,8649.81,1556.19,Cash,3,Changed Mind,INR,920
PUMA119475,8/9/2023,C21051,Adrienne Hernandez,Male,52,Australia,Berlin,Puma London,Store,Track Pants,Puma Running Shoes 92,SKU391838,9,5421,5,48789,33219.7,15569.3,Card,4,Wrong Size,GBP,205
PUMA119208,2/1/2025,C33220,,M,28,USA,NewYork,Puma Delhi,Mobile App,Sports Shoes,Puma Jackets 40,SKU998893,3,11121,10,33363,18840.74,14522.26,Card,5,Damaged,EUR,12
PUMA111002,Sep 28 2024,C14397,David White,F,56,USA,Mumbai ,Puma NYC,Website,Track Pants,Puma Sports Shoes 18,SKU842836,5,7242,0,36210,19762.83,16447.17,Net Banking,1,Late Delivery,INR,498
PUMA107519,2/23/2023,C15975,Courtney Irwin,,15,Germany,Mumbai ,Puma London,Mobile App,Running Shoes,Puma Track Pants 22,SKU789049,8,7913,10,63304,31253,32051,UPI,1,Changed Mind,USD,282
PUMA131989,8/10/2024,C23754,Sandra Green,,35,UK,Berlin,Puma London,Mobile App,Sports Shoes,Puma Track Pants 29,SKU197603,2,11534,25,23068,18092.86,4975.14,PayPal,3,,USD,705
PUMA117823,Aug 05 2025,C71555,Rachel Buck,,18,France,New York,Puma-Mumbai,Marketplace,Track Pants,Puma Track Pants 14,SKU867475,9,1608,15,14472,8197.42,6274.58,Cash,,Damaged,EUR,108
PUMA115151,7/28/2023,C60570,Sharon Chavez,,32,Australia,Bangalore,Puma London,Marketplace,T-Shirts,Puma Running Shoes 87,SKU754796,7,10007,20,70049,54938.39,15110.61,Card,5,Changed Mind,EUR,880
PUMA144534,5/2/2023,C67761,Ivan Taylor,F,39,USA,NewYork,PUMA Mumbai,Website,Track Pants,Puma Sports Shoes 29,SKU694374,8,7013,0,56104,25777.19,30326.81,Card,2,,INR,163
PUMA125918,3/8/2023,C37447,Barry Byrd,Female,39,Australia,Mumbai ,PUMA Mumbai,Website,T-Shirts,Puma Accessories 81,SKU880599,5,7294,5,36470,16547.5,19922.5,Cash,2,,GBP,390
PUMA111304,27/04/2024,C73344,John Andrews,Male,48,UAE,Dubai,Puma Dubai,Store,Running Shoes,Puma Accessories 67,SKU850064,2,10968,25,21936,11545.83,10390.17,Card,4,Damaged,EUR,50
PUMA137033,11/21/2024,C28074,Derrick Frye,Female,,Australia,NewYork,Puma-Mumbai,Mobile App,Jackets,Puma T-Shirts 62,SKU147262,8,11417,10,91336,54128.28,37207.72,UPI,,Changed Mind,INR,298
PUMA141312,10/2/2024,C98307,Howard Anthony,M,63,Australia,Delhii,Puma Mumbai,Marketplace,Running Shoes,Puma T-Shirts 47,SKU925260,5,10451,0,52255,29530.44,22724.56,Cash,5,Damaged,AED,306
PUMA113437,10/6/2023,C93945,Travis Mckinney,Male,41,Germany,Mumbai,Puma London,Marketplace,T-Shirts,Puma Sports Shoes 58,SKU451284,3,8929,25,26787,12593.83,14193.17,Cash,4,,INR,250
PUMA110358,17/09/2025,C71819,Lisa Moyer,F,36,France,Sydney,PUMA Mumbai,Marketplace,Accessories,Puma T-Shirts 2,SKU258101,3,5692,5,17076,11789.49,5286.51,PayPal,3,Damaged,EUR,926
PUMA146178,Mar 29 2023,C20330,Bryan Ruiz,Female,59,Australia,Paris,Puma NYC,Store,T-Shirts,Puma Track Pants 86,SKU717750,8,5583,10,44664,27270.21,17393.79,Net Banking,1,,INR,446
PUMA110952,Mar 22 2024,C66186,Rachel Vaughn,,39,UK,Sydney,Puma NYC,Store,Sports Shoes,Puma Running Shoes 38,SKU900514,4,4556,10,18224,8341.14,9882.86,Cash,5,Delivered - Not Returned,EUR,237
PUMA119263,12/1/2023,C14249,Jacob Campbell,Male,57,France,NewYork,PUMA Mumbai,Store,Sports Shoes,Puma Track Pants 92,SKU773878,4,5153,30,20612,10976.2,9635.8,UPI,2,Delivered - Not Returned,AED,844
PUMA102068,6/8/2025,C60942,Alex Wells,F,22,France,New York,Puma Dubai,Mobile App,Jackets,Puma Accessories 73,SKU364696,3,1458,5,4374,2223.6,2150.4,UPI,4,,USD,58
PUMA128856,Nov 29 2025,C86608,Diana Smith,,,France,Bangalore,Puma Delhi,Website,T-Shirts,Puma Jackets 1,SKU836532,3,11901,30,35703,27953.39,7749.61,Cash,2,Changed Mind,USD,623
PUMA106685,Aug 27 2024,C40759,Bruce Hoover,Female,43,India,Delhii,Puma NYC,Marketplace,Accessories,Puma Track Pants 66,SKU422039,1,3254,10,3254,1937.68,1316.32,Cash,4,,EUR,183
PUMA118005,9/18/2025,C51446,Reginald Johnson,Female,39,France,New York,Puma London,Store,Accessories,Puma Jackets 16,SKU185494,2,6777,10,13554,11025.71,2528.29,UPI,2,Wrong Size,AED,966
PUMA136068,10/1/2024,C55020,Mark Chavez,M,26,UK,Dubai,Puma Delhi,Marketplace,Accessories,Puma Running Shoes 68,SKU249161,5,8233,0,41165,18796.17,22368.83,PayPal,4,Wrong Size,EUR,555
PUMA114214,6/4/2023,C82303,Todd Herrera,M,33,France,Mumbai,Puma Dubai,Marketplace,Track Pants,Puma Track Pants 40,SKU607547,10,4882,20,48820,22767.43,26052.57,PayPal,2,Late Delivery,AED,23
PUMA102511,15/03/2025,C35222,Benjamin Long,M,57,Germany,New York,PUMA Mumbai,Marketplace,T-Shirts,Puma Track Pants 34,SKU464327,8,1167,15,9336,6215.32,3120.68,PayPal,5,,INR,177
PUMA146771,1/5/2023,C14577,Joe Nelson,,24,France,Mumbai ,Puma London,Store,T-Shirts,Puma T-Shirts 39,SKU532146,1,524,25,524,396.3,127.7,Cash,3,,EUR,293
PUMA125364,Feb 22 2023,C56561,Craig Smith,F,43,France,Sydney,PUMA Mumbai,Marketplace,Track Pants,Puma Jackets 45,SKU528505,8,4951,0,39608,22385.48,17222.52,Cash,1,Damaged,GBP,442
PUMA145191,5/12/2025,C34200,Michelle Diaz,Female,55,UK,Bangalore,Puma Delhi,Mobile App,Running Shoes,Puma Running Shoes 81,SKU871313,2,7903,20,15806,7899.22,7906.78,Cash,3,Late Delivery,EUR,636
PUMA127502,30/11/2025,C56956,Elizabeth Johnson,M,,Australia,Mumbai ,Puma London,Website,Accessories,Puma Sports Shoes 65,SKU331122,4,3872,10,15488,12985.45,2502.55,Card,2,Changed Mind,EUR,200
PUMA106600,8/7/2025,C49584,Amanda Marshall,Male,20,Germany,Mumbai ,Puma London,Marketplace,T-Shirts,Puma Jackets 93,SKU279221,3,5122,30,15366,11910.76,3455.24,Net Banking,5,Changed Mind,GBP,12
PUMA139875,Dec 29 2023,C27273,Gavin Ortiz,F,,UK,Paris,Puma Delhi,Store,Sports Shoes,Puma T-Shirts 48,SKU671498,1,2244,10,2244,1059.68,1184.32,PayPal,,Damaged,GBP,483
PUMA148564,12/24/2024,C16729,William Henderson,Male,19,UK,New York,Puma Delhi,Store,Sports Shoes,Puma Sports Shoes 33,SKU183678,1,11491,30,11491,6922.9,4568.1,Net Banking,,Changed Mind,AED,867
PUMA127277,10/10/2025,C40959,Patrick Vincent,,48,France,Delhii,Puma Mumbai,Website,Jackets,Puma Running Shoes 69,SKU723915,3,10564,20,31692,17010.44,14681.56,PayPal,2,Late Delivery,AED,62
PUMA126764,10/12/2023,C42620,Kevin Hardy,Female,58,India,NewYork,PUMA Mumbai,Website,Running Shoes,Puma Sports Shoes 84,SKU798920,2,6349,30,12698,6755.5,5942.5,UPI,2,Late Delivery,USD,363
PUMA128668,11/7/2023,C43181,Tyler Cox,F,15,France,Sydney,Puma London,Mobile App,Running Shoes,Puma T-Shirts 63,SKU353205,1,9583,25,9583,7547.19,2035.81,Net Banking,,Changed Mind,GBP,35
PUMA110771,12/1/2023,C58059,Matthew Williams,F,16,UAE,Delhii,Puma London,Marketplace,Track Pants,Puma Jackets 32,SKU675719,8,1104,30,8832,6790.24,2041.76,PayPal,,,GBP,700
PUMA108822,1/29/2023,C30319,Monica Walsh,F,30,France,Delhii,Puma London,Mobile App,Track Pants,Puma Running Shoes 62,SKU347082,10,3776,20,37760,20114.49,17645.51,Cash,4,Damaged,AED,13
PUMA144223,10/13/2025,C41149,Joseph Johnson,,49,Germany,Dubai,Puma Berlin,Mobile App,Jackets,Puma Accessories 28,SKU952246,9,771,30,6939,3171.46,3767.54,Net Banking,1,Wrong Size,AED,654
PUMA129975,6/11/2023,C36079,Phyllis Armstrong,F,20,USA,Dubai,Puma NYC,Marketplace,Running Shoes,Puma Running Shoes 35,SKU432883,4,944,5,3776,2802.29,973.71,Net Banking,1,Changed Mind,GBP,211
PUMA124192,6/14/2025,C10886,Albert Montes,M,50,UAE,Sydney,Puma Berlin,Mobile App,Jackets,Puma Accessories 3,SKU919202,3,10023,20,30069,16641.07,13427.93,Net Banking,2,Damaged,EUR,561
PUMA137570,7/28/2023,C67898,Yvette Ruiz,Female,18,Australia,Mumbai ,Puma London,Mobile App,Running Shoes,Puma Accessories 95,SKU851940,8,3009,30,24072,12503.39,11568.61,UPI,2,Changed Mind,USD,381
PUMA144859,8/19/2025,C27026,Tammy Payne,Male,48,USA,Delhii,Puma London,Marketplace,Running Shoes,Puma Track Pants 13,SKU888742,7,10883,10,76181,59819.64,16361.36,Cash,,Delivered - Not Returned,GBP,827
PUMA121957,1/5/2023,C93714,Jennifer Ramos,,22,Australia,Dubai,Puma Dubai,Marketplace,Accessories,Puma Running Shoes 28,SKU412163,6,1840,10,11040,7893.15,3146.85,UPI,,Wrong Size,USD,477
PUMA122104,May 08 2025,C58537,Stephen Mills,F,16,USA,Delhii,Puma London,Mobile App,Sports Shoes,Puma Running Shoes 13,SKU694696,8,2113,20,16904,12843.76,4060.24,Net Banking,5,Damaged,AED,304
PUMA114120,22/05/2023,C19719,Tracy Mccarthy,,22,UK,Berlin,Puma Dubai,Marketplace,Sports Shoes,Puma Jackets 29,SKU588366,3,1972,10,5916,3419.65,2496.35,Cash,,Wrong Size,AED,853
PUMA137792,12/17/2023,C29541,Crystal Townsend,F,34,Germany,Bangalore,Puma NYC,Website,Accessories,Puma Accessories 86,SKU984566,5,2879,10,14395,11527.29,2867.71,UPI,3,Delivered - Not Returned,GBP,881
PUMA114268,Feb 12 2024,C24940,Katherine Parks,M,63,USA,NewYork,Puma Delhi,Mobile App,T-Shirts,Puma Running Shoes 60,SKU571361,6,2693,30,16158,9457.58,6700.42,UPI,1,Changed Mind,GBP,119
PUMA138566,10/3/2025,C48495,Kelly Robertson,,32,Australia,Sydney,Puma NYC,Store,T-Shirts,Puma Running Shoes 67,SKU189405,6,6452,10,38712,24501.1,14210.9,Cash,5,,INR,452
PUMA119700,5/4/2025,C49848,Amy Cooley,,61,Australia,Dubai,Puma Mumbai,Marketplace,Track Pants,Puma Jackets 82,SKU736812,7,1124,0,7868,3958.98,3909.02,Cash,4,,GBP,238
PUMA136101,2/13/2025,C18162,Danny Ryan,Female,48,UK,Sydney,Puma Dubai,Store,T-Shirts,Puma Sports Shoes 73,SKU661490,9,10133,25,91197,68302.75,22894.25,Cash,3,Late Delivery,GBP,345
PUMA124661,7/8/2023,C13372,Zachary Willis,M,60,India,London,Puma Delhi,Website,Sports Shoes,Puma Accessories 48,SKU522102,7,11209,10,78463,52468.54,25994.46,Card,5,,AED,278
PUMA138205,3/11/2024,C65345,Beth Merritt,Female,23,UAE,Berlin,PUMA Mumbai,Marketplace,Accessories,Puma T-Shirts 86,SKU539544,9,8442,10,75978,55903.72,20074.28,Net Banking,3,Wrong Size,INR,529
PUMA121255,Jun 05 2024,C70157,,F,62,India,Mumbai,Puma Berlin,Website,Accessories,Puma Accessories 8,SKU411515,3,9352,25,28056,18447.66,9608.34,UPI,5,Delivered - Not Returned,AED,716
PUMA131723,1/1/2026,C29694,Erika Martinez,F,49,UAE,Delhii,Puma Mumbai,Store,T-Shirts,Puma Accessories 72,SKU618519,8,7342,5,58736,41037.64,17698.36,Card,5,Changed Mind,USD,538
PUMA136046,8/27/2024,C78063,Daniel Solis,Female,25,France,Dubai,PUMA Mumbai,Mobile App,Jackets,Puma Accessories 22,SKU877598,7,1497,15,10479,6064.59,4414.41,Card,1,Wrong Size,GBP,341
PUMA146460,Aug 10 2025,C24160,Devon Cook,,63,Australia,Dubai,Puma Dubai,Mobile App,T-Shirts,Puma Track Pants 78,SKU103195,10,11531,30,115310,72913.85,42396.15,Net Banking,1,Delivered - Not Returned,GBP,485
PUMA104837,5/13/2024,C87931,Robert Holmes,M,62,France,London,Puma Mumbai,Store,Track Pants,Puma Jackets 44,SKU862389,6,10043,25,60258,27448.89,32809.11,Card,1,Late Delivery,AED,271
PUMA127189,Nov 07 2023,C44341,Chelsea Ramirez MD,Female,27,Australia,Dubai,Puma Mumbai,Marketplace,Track Pants,Puma Sports Shoes 1,SKU734544,1,7231,25,7231,5476.64,1754.36,Net Banking,4,Late Delivery,EUR,491
PUMA122309,31/01/2025,C23265,Nicole Perez,F,37,Australia,Delhii,Puma-Mumbai,Store,Jackets,Puma Accessories 2,SKU426371,2,3806,25,7612,4242.39,3369.61,PayPal,,Changed Mind,GBP,639
PUMA143899,Mar 09 2024,C97843,Joshua Ellis,Female,31,UAE,Mumbai ,Puma Dubai,Mobile App,T-Shirts,Puma T-Shirts 48,SKU450396,9,9202,25,82818,46032.8,36785.2,Cash,2,Wrong Size,EUR,183
PUMA124481,Apr 19 2024,C65936,Kathryn Chaney,M,55,Australia,NewYork,Puma Berlin,Marketplace,T-Shirts,Puma Sports Shoes 90,SKU172493,1,4847,20,4847,3759.57,1087.43,UPI,1,,EUR,890
PUMA112364,Mar 18 2025,C22759,Katherine Burke,Male,21,France,Berlin,Puma Berlin,Website,Jackets,Puma Running Shoes 29,SKU838906,8,1527,15,12216,6547.92,5668.08,PayPal,3,Changed Mind,GBP,579
PUMA121139,Feb 15 2023,C56021,Samantha Davis,,65,USA,NewYork,Puma Mumbai,Website,Sports Shoes,Puma Accessories 39,SKU781894,1,8364,0,8364,5626.32,2737.68,Net Banking,1,Changed Mind,INR,614
PUMA138643,5/23/2025,C96525,Christopher Pearson,Female,63,Australia,New York,Puma Delhi,Website,Jackets,Puma Accessories 69,SKU941164,10,7963,20,79630,57533.17,22096.83,PayPal,5,Damaged,EUR,911
PUMA137098,1/13/2023,C63930,Nicholas Gordon,Male,18,USA,Mumbai ,Puma NYC,Marketplace,Sports Shoes,Puma T-Shirts 72,SKU998441,2,2268,10,4536,3523.28,1012.72,Net Banking,,Damaged,EUR,758
PUMA114645,6/10/2024,C11646,Jeremiah Butler,Female,54,Germany,NewYork,Puma NYC,Mobile App,Running Shoes,Puma Accessories 48,SKU783508,3,8654,15,25962,16287.37,9674.63,Net Banking,2,Changed Mind,GBP,611
PUMA148379,6/9/2023,C86729,Shawn Bird,M,18,Australia,Paris,Puma Mumbai,Marketplace,Jackets,Puma Accessories 15,SKU219008,2,11088,15,22176,16930.49,5245.51,UPI,4,Changed Mind,GBP,121
PUMA132161,6/8/2024,C95698,Francis Brown,Male,61,UAE,Paris,Puma Dubai,Marketplace,T-Shirts,Puma Jackets 13,SKU138479,5,3994,30,19970,12076.75,7893.25,PayPal,3,Wrong Size,AED,874
PUMA135085,11/9/2024,C45343,Michael Taylor,,,UAE,New York,Puma Dubai,Store,T-Shirts,Puma Jackets 36,SKU273392,6,7351,25,44106,27364.72,16741.28,Cash,1,,EUR,918
PUMA103794,Feb 04 2024,C97049,Christopher Lucas,,36,UAE,Dubai,Puma Mumbai,Mobile App,Accessories,Puma Jackets 95,SKU195571,10,9235,15,92350,47722.81,44627.19,UPI,,,GBP,156
PUMA148833,Jun 30 2024,C96900,Gina Howard,M,31,Australia,Bangalore,Puma London,Website,Track Pants,Puma T-Shirts 29,SKU255586,5,9518,10,47590,28679.49,18910.51,UPI,1,Changed Mind,GBP,23
PUMA136626,10/21/2025,C98629,Mr. Louis Hines PhD,,58,UAE,Berlin,Puma London,Mobile App,Track Pants,Puma Accessories 3,SKU799424,6,7745,30,46470,25132.87,21337.13,PayPal,3,Wrong Size,USD,501
PUMA110422,Jan 05 2023,C33246,Aaron Weaver,Female,53,Germany,Paris,PUMA Mumbai,Marketplace,Track Pants,Puma Accessories 22,SKU614768,3,4533,10,13599,8210.25,5388.75,UPI,,Wrong Size,AED,497
PUMA109042,5/27/2025,C28735,Michael Suarez,,64,Australia,Delhii,Puma Dubai,Mobile App,Running Shoes,Puma Running Shoes 44,SKU925532,4,7950,10,31800,25376.74,6423.26,Cash,4,,GBP,381
PUMA102022,Feb 12 2025,C80295,Lori Dixon,,38,UAE,NewYork,Puma London,Marketplace,T-Shirts,Puma T-Shirts 39,SKU882618,9,4674,30,42066,34169.21,7896.79,PayPal,1,Changed Mind,EUR,896
PUMA131543,Oct 15 2024,C65256,Margaret Maynard,Male,27,Germany,New York,PUMA Mumbai,Mobile App,Track Pants,Puma T-Shirts 23,SKU318777,1,11210,5,11210,7165.63,4044.37,PayPal,3,Wrong Size,INR,176
PUMA105103,23/08/2024,C11077,Wayne Fleming,F,,USA,Mumbai,PUMA Mumbai,Marketplace,Accessories,Puma Jackets 40,SKU169432,6,11389,5,68334,40391.93,27942.07,Net Banking,2,Damaged,GBP,912
