Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Store_Name,Sales_Channel,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Cost,Payment_Method,Customer_Rating,Return_Reason,Currency,Inventory_Available,Revenue,Profit
PUMA131533,2024-06-14,C50328,Unknown,Female,24,UK,Bangalore,Puma Berlin,Mobile App,T-Shirts,Puma Sports Shoes 30,SKU732192,3,6493.0,15650.9,Cash,4.0,Delivered - Not Returned,GBP,781,19479.0,3828.1
PUMA110254,2023-12-28,C75300,Tommy Newman,Female,55,USA,Delhi,Puma Dubai,Marketplace,Running Shoes,Puma Jackets 90,SKU101601,3,4247.0,9301.41,Cash,3.0,Damaged,AED,99,12741.0,3439.59
PUMA146476,2023-02-20,C49372,James Francis,Female,61,Germany,Delhi,Puma NYC,Store,Jackets,Puma Running Shoes 93,SKU540699,6,814.0,4114.39,PayPal,1.0,Not Specified,GBP,675,4884.0,769.61
PUMA136173,2023-09-02,C52817,Anita Holland,Female,34,France,Mumbai,Puma Berlin,Website,Accessories,Puma Jackets 2,SKU706642,3,2999.0,5177.7,Cash,1.0,Delivered - Not Returned,GBP,339,8997.0,3819.3
PUMA110766,2025-05-13,C94617,William Vincent,Female,56,UK,Berlin,Puma Mumbai,Website,Track Pants,Puma Jackets 62,SKU360351,3,2448.0,6008.27,Card,2.0,Delivered - Not Returned,AED,25,7344.0,1335.73
PUMA123042,2024-10-07,C19122,Debbie Jackson,Female,27,Germany,Delhi,Puma Berlin,Store,T-Shirts,Puma Track Pants 91,SKU131548,1,8858.0,7225.83,Card,4.0,Not Specified,AED,870,8858.0,1632.17
PUMA129212,2024-05-10,C43639,Amy George,Female,61,Australia,Berlin,Puma Berlin,Website,Track Pants,Puma Sports Shoes 59,SKU197404,4,2470.0,5726.92,Cash,3.0,Delivered - Not Returned,GBP,282,9880.0,4153.08
PUMA103292,2023-09-29,C70052,Unknown,Male,21,UAE,New York,Puma Dubai,Mobile App,T-Shirts,Puma Accessories 33,SKU776910,7,1246.0,5581.91,PayPal,1.0,Wrong Size,USD,426,8722.0,3140.09
PUMA104492,2023-02-26,C86589,Veronica Jones,Male,64,UK,New York,Puma Dubai,Website,Track Pants,Puma Accessories 70,SKU533432,7,3191.0,11413.13,UPI,1.0,Wrong Size,INR,232,22337.0,10923.87
PUMA132690,2023-10-14,C20261,Jeremy Campos,Female,31,India,London,Puma London,Marketplace,Track Pants,Puma Sports Shoes 15,SKU214635,5,8901.0,29016.2,UPI,4.0,Damaged,AED,933,44505.0,15488.8
PUMA108607,2025-11-25,C59092,Sarah Gilbert,Female,38,Germany,Mumbai,Puma London,Mobile App,Track Pants,Puma Track Pants 77,SKU405595,2,10241.0,15347.7,UPI,3.0,Delivered - Not Returned,INR,169,20482.0,5134.3
PUMA123396,2025-05-13,C80918,Mark Hughes,Male,28,India,London,Puma Delhi,Store,T-Shirts,Puma Track Pants 19,SKU506723,6,3681.0,13496.42,Card,2.0,Not Specified,USD,73,22086.0,8589.58
PUMA147583,2024-08-21,C68833,Sheila Salas,Male,65,Australia,Berlin,Puma Berlin,Mobile App,Jackets,Puma Running Shoes 9,SKU120077,8,11604.0,62685.54,Cash,5.0,Changed Mind,GBP,69,92832.0,30146.46
PUMA109350,2023-06-21,C81162,Stephanie Mcdaniel,Female,24,India,New York,Puma Berlin,Marketplace,Sports Shoes,Puma Running Shoes 59,SKU450927,4,4809.0,9297.12,PayPal,5.0,Not Specified,EUR,235,19236.0,9938.88
PUMA129150,2025-07-11,C65995,Samuel Adkins,Male,42,UAE,Mumbai,Puma Mumbai,Mobile App,Track Pants,Puma Running Shoes 80,SKU305978,3,792.0,1196.54,Net Banking,5.0,Late Delivery,GBP,483,2376.0,1179.46
PUMA108986,2024-03-25,C23253,Randy Mcneil,Male,63,USA,Sydney,Puma Delhi,Store,Jackets,Puma Sports Shoes 45,SKU224757,1,2156.0,1685.41,Net Banking,2.0,Wrong Size,EUR,903,2156.0,470.59
PUMA120505,2024-11-14,C75748,Debra Baker,Female,39,UAE,Delhi,Puma Dubai,Mobile App,Sports Shoes,Puma Accessories 86,SKU199632,9,9507.0,39782.6,Card,4.0,Late Delivery,INR,670,85563.0,45780.4
PUMA116767,2025-05-14,C73652,Bethany Armstrong,Male,18,UK,London,Puma Mumbai,Store,Track Pants,Puma Track Pants 74,SKU848027,3,6364.0,13330.93,PayPal,4.0,Damaged,INR,240,19092.0,5761.07
PUMA105746,2023-02-27,C22475,Justin Fowler,Female,58,France,Delhi,Puma Mumbai,Website,T-Shirts,Puma Track Pants 68,SKU847099,8,9989.0,60451.89,Net Banking,2.0,Late Delivery,AED,925,79912.0,19460.11
PUMA120697,2023-08-24,C10393,Cynthia Williams,Male,22,UK,London,Puma Mumbai,Mobile App,Track Pants,Puma Jackets 50,SKU844041,5,11243.0,28056.49,Card,4.0,Changed Mind,INR,237,56215.0,28158.51
PUMA128841,2025-02-25,C56398,Timothy Reynolds,Male,61,USA,New York,Puma Berlin,Website,Sports Shoes,Puma Running Shoes 97,SKU556500,4,6735.0,18429.65,Cash,2.0,Late Delivery,GBP,964,26940.0,8510.35
PUMA135268,2025-03-20,C44715,Christine Smith DDS,Female,43,Germany,Mumbai,Puma Mumbai,Marketplace,Accessories,Puma Sports Shoes 96,SKU932485,1,3738.0,2859.56,Card,2.0,Damaged,USD,593,3738.0,878.44
PUMA124606,2024-01-31,C76536,Brian York,Female,57,Germany,Berlin,Puma Mumbai,Store,Track Pants,Puma Running Shoes 16,SKU254135,7,3862.0,15559.94,Cash,1.0,Wrong Size,EUR,159,27034.0,11474.06
PUMA124310,2024-03-13,C29224,Regina Lewis,Female,20,France,Delhi,Puma London,Website,Running Shoes,Puma T-Shirts 24,SKU778068,10,4418.0,22270.49,Card,5.0,Late Delivery,USD,388,44180.0,21909.51
PUMA127376,2025-02-14,C22342,Matthew Mahoney,Female,33,UAE,London,Puma Dubai,Marketplace,Track Pants,Puma Track Pants 28,SKU270038,1,10637.0,5911.13,PayPal,4.0,Delivered - Not Returned,AED,924,10637.0,4725.87
PUMA138863,2024-11-23,C95959,Julian Meyers,Female,30,Australia,Paris,Puma London,Marketplace,T-Shirts,Puma Sports Shoes 59,SKU465670,9,8085.0,52686.18,Cash,2.0,Late Delivery,EUR,85,72765.0,20078.82
PUMA127948,2024-12-21,C51602,Brittany Fletcher,Female,46,India,London,Puma Dubai,Website,Sports Shoes,Puma Running Shoes 69,SKU574532,8,714.0,3140.35,UPI,1.0,Late Delivery,GBP,677,5712.0,2571.65
PUMA123146,2023-10-17,C92929,Robert Jimenez,Male,56,Australia,Paris,Puma Mumbai,Mobile App,Track Pants,Puma Running Shoes 47,SKU178268,7,8418.0,43960.39,UPI,4.0,Late Delivery,EUR,620,58926.0,14965.61
PUMA139735,2023-08-23,C61980,Jo Ortiz,Female,21,UAE,New York,Puma Berlin,Mobile App,T-Shirts,Puma Jackets 23,SKU493140,5,11800.0,43842.99,Net Banking,3.0,Not Specified,EUR,50,59000.0,15157.01
PUMA133484,2025-01-10,C19810,Unknown,Male,51,India,Berlin,Puma Mumbai,Website,Jackets,Puma Accessories 70,SKU790624,4,9964.0,31427.76,Card,1.0,Late Delivery,GBP,613,39856.0,8428.24
PUMA104701,2025-01-17,C85811,Robert Mendez,Female,15,USA,New York,Puma Mumbai,Marketplace,Running Shoes,Puma Running Shoes 10,SKU947434,3,5924.0,10237.91,PayPal,3.0,Damaged,EUR,678,17772.0,7534.09
PUMA144649,2025-09-20,C30623,Lisa Ochoa,Female,41,UK,Sydney,Puma Dubai,Marketplace,Track Pants,Puma Jackets 3,SKU814801,4,2686.0,6467.42,PayPal,2.0,Late Delivery,INR,273,10744.0,4276.58
PUMA133119,2023-06-07,C37257,Unknown,Female,35,India,Berlin,Puma Mumbai,Website,Accessories,Puma Jackets 49,SKU380841,8,3618.0,19568.08,Card,4.0,Late Delivery,INR,645,28944.0,9375.92
PUMA149484,2023-01-16,C29783,Steven Martin,Male,17,France,Dubai,Puma Mumbai,Website,Sports Shoes,Puma Sports Shoes 11,SKU323373,7,3963.0,21156.92,Cash,4.0,Not Specified,INR,436,27741.0,6584.08
PUMA149377,2025-01-25,C13389,Patricia Lopez,Female,33,Australia,Delhi,Puma Mumbai,Store,Sports Shoes,Puma T-Shirts 19,SKU974833,4,6657.0,15770.7,Net Banking,4.0,Damaged,INR,447,26628.0,10857.3
PUMA147540,2024-06-16,C91898,Unknown,Male,21,France,Bangalore,Puma Mumbai,Website,Jackets,Puma Accessories 89,SKU455449,7,3616.0,18349.14,Card,4.0,Damaged,EUR,960,25312.0,6962.86
PUMA149489,2025-03-04,C53285,Stacy Hatfield,Female,27,UK,Delhi,Puma Delhi,Store,Accessories,Puma Jackets 24,SKU234876,1,1209.0,830.65,UPI,4.0,Not Specified,EUR,403,1209.0,378.35
PUMA121880,2025-03-25,C32527,Timothy Hoffman,Female,64,France,Berlin,Puma Berlin,Website,Running Shoes,Puma Sports Shoes 79,SKU172803,3,9999.0,22839.8,Card,1.0,Wrong Size,USD,542,29997.0,7157.2
PUMA137549,2025-06-14,C19250,Paul Hooper,Male,22,UK,Bangalore,Puma Mumbai,Marketplace,Running Shoes,Puma Running Shoes 29,SKU804006,4,4119.0,11533.46,Cash,4.0,Wrong Size,GBP,151,16476.0,4942.54
PUMA123974,2024-04-29,C50164,Theodore Walker,Female,60,Australia,New York,Puma Berlin,Website,Running Shoes,Puma Sports Shoes 79,SKU741266,9,8891.0,56454.78,Net Banking,3.0,Late Delivery,USD,377,80019.0,23564.22
PUMA120866,2024-12-20,C51650,Jessica Tyler,Female,61,Australia,Berlin,Puma Dubai,Website,Running Shoes,Puma Track Pants 62,SKU466372,3,10726.0,24493.58,UPI,4.0,Not Specified,AED,469,32178.0,7684.42
PUMA140840,2024-04-11,C92196,Shaun Wright,Female,56,France,Bangalore,Puma London,Website,T-Shirts,Puma Track Pants 62,SKU910221,1,3125.0,1924.44,Card,5.0,Late Delivery,AED,902,3125.0,1200.56
PUMA136724,2023-09-14,C90991,Mitchell Hendrix,Female,20,USA,Delhi,Puma Dubai,Mobile App,T-Shirts,Puma Jackets 58,SKU709995,7,6305.0,28963.48,Card,5.0,Not Specified,USD,401,44135.0,15171.52
PUMA127268,2025-05-21,C36009,Stephanie Bird,Female,30,USA,Paris,Puma NYC,Marketplace,T-Shirts,Puma Jackets 2,SKU199589,2,7166.0,11442.42,PayPal,4.0,Damaged,EUR,542,14332.0,2889.58
PUMA122963,2024-12-16,C97312,Christine Smith,Female,55,UK,Bangalore,Puma Berlin,Website,Sports Shoes,Puma Accessories 44,SKU459521,2,8178.0,9239.85,UPI,5.0,Delivered - Not Returned,USD,555,16356.0,7116.15
PUMA107967,2023-08-15,C54359,Helen Pena,Male,49,Germany,New York,Puma Mumbai,Marketplace,Track Pants,Puma Jackets 100,SKU852711,5,9417.0,35188.81,PayPal,3.0,Delivered - Not Returned,USD,546,47085.0,11896.19
PUMA108698,2023-08-08,C80236,Lisa Thompson,Female,61,USA,Mumbai,Puma Mumbai,Mobile App,Accessories,Puma T-Shirts 42,SKU484414,4,10578.0,29835.82,Cash,4.0,Changed Mind,GBP,612,42312.0,12476.18
PUMA128370,2024-07-13,C37279,Nicholas Bryant,Male,16,France,Delhi,Puma Mumbai,Mobile App,Jackets,Puma Jackets 95,SKU355868,5,8394.0,29063.12,Net Banking,4.0,Late Delivery,INR,113,41970.0,12906.88
PUMA117428,2025-11-24,C62587,Barbara Acosta,Female,37,Australia,Delhi,Puma Delhi,Store,Running Shoes,Puma Accessories 54,SKU525452,7,4996.0,23490.45,UPI,5.0,Not Specified,EUR,566,34972.0,11481.55
PUMA129555,2025-09-03,C42341,Kayla Espinoza,Male,30,India,Berlin,Puma Mumbai,Store,Sports Shoes,Puma Track Pants 86,SKU569682,6,1701.0,8649.81,Cash,3.0,Changed Mind,INR,920,10206.0,1556.19
PUMA119475,2023-08-09,C21051,Adrienne Hernandez,Male,52,Australia,Berlin,Puma London,Store,Track Pants,Puma Running Shoes 92,SKU391838,9,5421.0,33219.7,Card,4.0,Wrong Size,GBP,205,48789.0,15569.3
PUMA119208,2025-02-01,C33220,Unknown,Male,28,USA,New York,Puma Delhi,Mobile App,Sports Shoes,Puma Jackets 40,SKU998893,3,11121.0,18840.74,Card,5.0,Damaged,EUR,12,33363.0,14522.26
PUMA111002,2024-09-28,C14397,David White,Female,56,USA,Mumbai ,Puma NYC,Website,Track Pants,Puma Sports Shoes 18,SKU842836,5,7242.0,19762.83,Net Banking,1.0,Late Delivery,INR,498,36210.0,16447.17
PUMA107519,2023-02-23,C15975,Courtney Irwin,Female,15,Germany,Mumbai ,Puma London,Mobile App,Running Shoes,Puma Track Pants 22,SKU789049,8,7913.0,31253.0,UPI,1.0,Changed Mind,USD,282,63304.0,32051.0
PUMA131989,2024-08-10,C23754,Sandra Green,Female,35,UK,Berlin,Puma London,Mobile App,Sports Shoes,Puma Track Pants 29,SKU197603,2,11534.0,18092.86,PayPal,3.0,Not Specified,USD,705,23068.0,4975.14
PUMA117823,2025-08-05,C71555,Rachel Buck,Female,18,France,New York,Puma Mumbai,Marketplace,Track Pants,Puma Track Pants 14,SKU867475,9,1608.0,8197.42,Cash,4.0,Damaged,EUR,108,14472.0,6274.58
PUMA115151,2023-07-28,C60570,Sharon Chavez,Female,32,Australia,Bangalore,Puma London,Marketplace,T-Shirts,Puma Running Shoes 87,SKU754796,7,10007.0,54938.39,Card,5.0,Changed Mind,EUR,880,70049.0,15110.61
PUMA144534,2023-05-02,C67761,Ivan Taylor,Female,39,USA,New York,Puma Mumbai,Website,Track Pants,Puma Sports Shoes 29,SKU694374,8,7013.0,25777.19,Card,2.0,Not Specified,INR,163,56104.0,30326.81
PUMA125918,2023-03-08,C37447,Barry Byrd,Female,39,Australia,Mumbai ,Puma Mumbai,Website,T-Shirts,Puma Accessories 81,SKU880599,5,7294.0,16547.5,Cash,2.0,Not Specified,GBP,390,36470.0,19922.5
PUMA111304,2024-04-27,C73344,John Andrews,Male,48,UAE,Dubai,Puma Dubai,Store,Running Shoes,Puma Accessories 67,SKU850064,2,10968.0,11545.83,Card,4.0,Damaged,EUR,50,21936.0,10390.17
PUMA137033,2024-11-21,C28074,Derrick Frye,Female,61,Australia,New York,Puma Mumbai,Mobile App,Jackets,Puma T-Shirts 62,SKU147262,8,11417.0,54128.28,UPI,4.0,Changed Mind,INR,298,91336.0,37207.72
PUMA141312,2024-10-02,C98307,Howard Anthony,Male,63,Australia,Delhi,Puma Mumbai,Marketplace,Running Shoes,Puma T-Shirts 47,SKU925260,5,10451.0,29530.44,Cash,5.0,Damaged,AED,306,52255.0,22724.56
PUMA113437,2023-10-06,C93945,Travis Mckinney,Male,41,Germany,Mumbai,Puma London,Marketplace,T-Shirts,Puma Sports Shoes 58,SKU451284,3,8929.0,12593.83,Cash,4.0,Not Specified,INR,250,26787.0,14193.17
PUMA110358,2025-09-17,C71819,Lisa Moyer,Female,36,France,Sydney,Puma Mumbai,Marketplace,Accessories,Puma T-Shirts 2,SKU258101,3,5692.0,11789.49,PayPal,3.0,Damaged,EUR,926,17076.0,5286.51
PUMA146178,2023-03-29,C20330,Bryan Ruiz,Female,59,Australia,Paris,Puma NYC,Store,T-Shirts,Puma Track Pants 86,SKU717750,8,5583.0,27270.21,Net Banking,1.0,Not Specified,INR,446,44664.0,17393.79
PUMA110952,2024-03-22,C66186,Rachel Vaughn,Female,39,UK,Sydney,Puma NYC,Store,Sports Shoes,Puma Running Shoes 38,SKU900514,4,4556.0,8341.14,Cash,5.0,Delivered - Not Returned,EUR,237,18224.0,9882.86
PUMA119263,2023-12-01,C14249,Jacob Campbell,Male,57,France,New York,Puma Mumbai,Store,Sports Shoes,Puma Track Pants 92,SKU773878,4,5153.0,10976.2,UPI,2.0,Delivered - Not Returned,AED,844,20612.0,9635.8
PUMA102068,2025-06-08,C60942,Alex Wells,Female,22,France,New York,Puma Dubai,Mobile App,Jackets,Puma Accessories 73,SKU364696,3,1458.0,2223.6,UPI,4.0,Not Specified,USD,58,4374.0,2150.4
PUMA128856,2025-11-29,C86608,Diana Smith,Female,61,France,Bangalore,Puma Delhi,Website,T-Shirts,Puma Jackets 1,SKU836532,3,11901.0,27953.39,Cash,2.0,Changed Mind,USD,623,35703.0,7749.61
PUMA106685,2024-08-27,C40759,Bruce Hoover,Female,43,India,Delhi,Puma NYC,Marketplace,Accessories,Puma Track Pants 66,SKU422039,1,3254.0,1937.68,Cash,4.0,Not Specified,EUR,183,3254.0,1316.32
PUMA118005,2025-09-18,C51446,Reginald Johnson,Female,39,France,New York,Puma London,Store,Accessories,Puma Jackets 16,SKU185494,2,6777.0,11025.71,UPI,2.0,Wrong Size,AED,966,13554.0,2528.29
PUMA136068,2024-10-01,C55020,Mark Chavez,Male,26,UK,Dubai,Puma Delhi,Marketplace,Accessories,Puma Running Shoes 68,SKU249161,5,8233.0,18796.17,PayPal,4.0,Wrong Size,EUR,555,41165.0,22368.83
PUMA114214,2023-06-04,C82303,Todd Herrera,Male,33,France,Mumbai,Puma Dubai,Marketplace,Track Pants,Puma Track Pants 40,SKU607547,10,4882.0,22767.43,PayPal,2.0,Late Delivery,AED,23,48820.0,26052.57
PUMA102511,2025-03-15,C35222,Benjamin Long,Male,57,Germany,New York,Puma Mumbai,Marketplace,T-Shirts,Puma Track Pants 34,SKU464327,8,1167.0,6215.32,PayPal,5.0,Not Specified,INR,177,9336.0,3120.68
PUMA146771,2023-01-05,C14577,Joe Nelson,Female,24,France,Mumbai ,Puma London,Store,T-Shirts,Puma T-Shirts 39,SKU532146,1,524.0,396.3,Cash,3.0,Not Specified,EUR,293,524.0,127.7
PUMA125364,2023-02-22,C56561,Craig Smith,Female,43,France,Sydney,Puma Mumbai,Marketplace,Track Pants,Puma Jackets 45,SKU528505,8,4951.0,22385.48,Cash,1.0,Damaged,GBP,442,39608.0,17222.52
PUMA145191,2025-05-12,C34200,Michelle Diaz,Female,55,UK,Bangalore,Puma Delhi,Mobile App,Running Shoes,Puma Running Shoes 81,SKU871313,2,7903.0,7899.22,Cash,3.0,Late Delivery,EUR,636,15806.0,7906.78
PUMA127502,2025-11-30,C56956,Elizabeth Johnson,Male,61,Australia,Mumbai ,Puma London,Website,Accessories,Puma Sports Shoes 65,SKU331122,4,3872.0,12985.45,Card,2.0,Changed Mind,EUR,200,15488.0,2502.55
PUMA106600,2025-08-07,C49584,Amanda Marshall,Male,20,Germany,Mumbai ,Puma London,Marketplace,T-Shirts,Puma Jackets 93,SKU279221,3,5122.0,11910.76,Net Banking,5.0,Changed Mind,GBP,12,15366.0,3455.24
PUMA139875,2023-12-29,C27273,Gavin Ortiz,Female,61,UK,Paris,Puma Delhi,Store,Sports Shoes,Puma T-Shirts 48,SKU671498,1,2244.0,1059.68,PayPal,4.0,Damaged,GBP,483,2244.0,1184.32
PUMA148564,2024-12-24,C16729,William Henderson,Male,19,UK,New York,Puma Delhi,Store,Sports Shoes,Puma Sports Shoes 33,SKU183678,1,11491.0,6922.9,Net Banking,4.0,Changed Mind,AED,867,11491.0,4568.1
PUMA127277,2025-10-10,C40959,Patrick Vincent,Female,48,France,Delhi,Puma Mumbai,Website,Jackets,Puma Running Shoes 69,SKU723915,3,10564.0,17010.44,PayPal,2.0,Late Delivery,AED,62,31692.0,14681.56
PUMA126764,2023-10-12,C42620,Kevin Hardy,Female,58,India,New York,Puma Mumbai,Website,Running Shoes,Puma Sports Shoes 84,SKU798920,2,6349.0,6755.5,UPI,2.0,Late Delivery,USD,363,12698.0,5942.5
PUMA128668,2023-11-07,C43181,Tyler Cox,Female,15,France,Sydney,Puma London,Mobile App,Running Shoes,Puma T-Shirts 63,SKU353205,1,9583.0,7547.19,Net Banking,4.0,Changed Mind,GBP,35,9583.0,2035.81
PUMA110771,2023-12-01,C58059,Matthew Williams,Female,16,UAE,Delhi,Puma London,Marketplace,Track Pants,Puma Jackets 32,SKU675719,8,1104.0,6790.24,PayPal,4.0,Not Specified,GBP,700,8832.0,2041.76
PUMA108822,2023-01-29,C30319,Monica Walsh,Female,30,France,Delhi,Puma London,Mobile App,Track Pants,Puma Running Shoes 62,SKU347082,10,3776.0,20114.49,Cash,4.0,Damaged,AED,13,37760.0,17645.51
PUMA144223,2025-10-13,C41149,Joseph Johnson,Female,49,Germany,Dubai,Puma Berlin,Mobile App,Jackets,Puma Accessories 28,SKU952246,9,771.0,3171.46,Net Banking,1.0,Wrong Size,AED,654,6939.0,3767.54
PUMA129975,2023-06-11,C36079,Phyllis Armstrong,Female,20,USA,Dubai,Puma NYC,Marketplace,Running Shoes,Puma Running Shoes 35,SKU432883,4,944.0,2802.29,Net Banking,1.0,Changed Mind,GBP,211,3776.0,973.71
PUMA124192,2025-06-14,C10886,Albert Montes,Male,50,UAE,Sydney,Puma Berlin,Mobile App,Jackets,Puma Accessories 3,SKU919202,3,10023.0,16641.07,Net Banking,2.0,Damaged,EUR,561,30069.0,13427.93
PUMA137570,2023-07-28,C67898,Yvette Ruiz,Female,18,Australia,Mumbai ,Puma London,Mobile App,Running Shoes,Puma Accessories 95,SKU851940,8,3009.0,12503.39,UPI,2.0,Changed Mind,USD,381,24072.0,11568.61
PUMA144859,2025-08-19,C27026,Tammy Payne,Male,48,USA,Delhi,Puma London,Marketplace,Running Shoes,Puma Track Pants 13,SKU888742,7,10883.0,59819.64,Cash,4.0,Delivered - Not Returned,GBP,827,76181.0,16361.36
PUMA121957,2023-01-05,C93714,Jennifer Ramos,Female,22,Australia,Dubai,Puma Dubai,Marketplace,Accessories,Puma Running Shoes 28,SKU412163,6,1840.0,7893.15,UPI,4.0,Wrong Size,USD,477,11040.0,3146.85
PUMA122104,2025-05-08,C58537,Stephen Mills,Female,16,USA,Delhi,Puma London,Mobile App,Sports Shoes,Puma Running Shoes 13,SKU694696,8,2113.0,12843.76,Net Banking,5.0,Damaged,AED,304,16904.0,4060.24
PUMA114120,2023-05-22,C19719,Tracy Mccarthy,Female,22,UK,Berlin,Puma Dubai,Marketplace,Sports Shoes,Puma Jackets 29,SKU588366,3,1972.0,3419.65,Cash,4.0,Wrong Size,AED,853,5916.0,2496.35
PUMA137792,2023-12-17,C29541,Crystal Townsend,Female,34,Germany,Bangalore,Puma NYC,Website,Accessories,Puma Accessories 86,SKU984566,5,2879.0,11527.29,UPI,3.0,Delivered - Not Returned,GBP,881,14395.0,2867.71
PUMA114268,2024-02-12,C24940,Katherine Parks,Male,63,USA,New York,Puma Delhi,Mobile App,T-Shirts,Puma Running Shoes 60,SKU571361,6,2693.0,9457.58,UPI,1.0,Changed Mind,GBP,119,16158.0,6700.42
PUMA138566,2025-10-03,C48495,Kelly Robertson,Female,32,Australia,Sydney,Puma NYC,Store,T-Shirts,Puma Running Shoes 67,SKU189405,6,6452.0,24501.1,Cash,5.0,Not Specified,INR,452,38712.0,14210.9
PUMA119700,2025-05-04,C49848,Amy Cooley,Female,61,Australia,Dubai,Puma Mumbai,Marketplace,Track Pants,Puma Jackets 82,SKU736812,7,1124.0,3958.98,Cash,4.0,Not Specified,GBP,238,7868.0,3909.02
PUMA136101,2025-02-13,C18162,Danny Ryan,Female,48,UK,Sydney,Puma Dubai,Store,T-Shirts,Puma Sports Shoes 73,SKU661490,9,10133.0,68302.75,Cash,3.0,Late Delivery,GBP,345,91197.0,22894.25
PUMA124661,2023-07-08,C13372,Zachary Willis,Male,60,India,London,Puma Delhi,Website,Sports Shoes,Puma Accessories 48,SKU522102,7,11209.0,52468.54,Card,5.0,Not Specified,AED,278,78463.0,25994.46
PUMA138205,2024-03-11,C65345,Beth Merritt,Female,23,UAE,Berlin,Puma Mumbai,Marketplace,Accessories,Puma T-Shirts 86,SKU539544,9,8442.0,55903.72,Net Banking,3.0,Wrong Size,INR,529,75978.0,20074.28
PUMA121255,2024-06-05,C70157,Unknown,Female,62,India,Mumbai,Puma Berlin,Website,Accessories,Puma Accessories 8,SKU411515,3,9352.0,18447.66,UPI,5.0,Delivered - Not Returned,AED,716,28056.0,9608.34
PUMA131723,2026-01-01,C29694,Erika Martinez,Female,49,UAE,Delhi,Puma Mumbai,Store,T-Shirts,Puma Accessories 72,SKU618519,8,7342.0,41037.64,Card,5.0,Changed Mind,USD,538,58736.0,17698.36
PUMA136046,2024-08-27,C78063,Daniel Solis,Female,25,France,Dubai,Puma Mumbai,Mobile App,Jackets,Puma Accessories 22,SKU877598,7,1497.0,6064.59,Card,1.0,Wrong Size,GBP,341,10479.0,4414.41
PUMA146460,2025-08-10,C24160,Devon Cook,Female,63,Australia,Dubai,Puma Dubai,Mobile App,T-Shirts,Puma Track Pants 78,SKU103195,10,11531.0,72913.85,Net Banking,1.0,Delivered - Not Returned,GBP,485,115310.0,42396.15
PUMA104837,2024-05-13,C87931,Robert Holmes,Male,62,France,London,Puma Mumbai,Store,Track Pants,Puma Jackets 44,SKU862389,6,10043.0,27448.89,Card,1.0,Late Delivery,AED,271,60258.0,32809.11
PUMA127189,2023-11-07,C44341,Chelsea Ramirez MD,Female,27,Australia,Dubai,Puma Mumbai,Marketplace,Track Pants,Puma Sports Shoes 1,SKU734544,1,7231.0,5476.64,Net Banking,4.0,Late Delivery,EUR,491,7231.0,1754.36
PUMA122309,2025-01-31,C23265,Nicole Perez,Female,37,Australia,Delhi,Puma Mumbai,Store,Jackets,Puma Accessories 2,SKU426371,2,3806.0,4242.39,PayPal,4.0,Changed Mind,GBP,639,7612.0,3369.61
PUMA143899,2024-03-09,C97843,Joshua Ellis,Female,31,UAE,Mumbai ,Puma Dubai,Mobile App,T-Shirts,Puma T-Shirts 48,SKU450396,9,9202.0,46032.8,Cash,2.0,Wrong Size,EUR,183,82818.0,36785.2
PUMA124481,2024-04-19,C65936,Kathryn Chaney,Male,55,Australia,New York,Puma Berlin,Marketplace,T-Shirts,Puma Sports Shoes 90,SKU172493,1,4847.0,3759.57,UPI,1.0,Not Specified,EUR,890,4847.0,1087.43
PUMA112364,2025-03-18,C22759,Katherine Burke,Male,21,France,Berlin,Puma Berlin,Website,Jackets,Puma Running Shoes 29,SKU838906,8,1527.0,6547.92,PayPal,3.0,Changed Mind,GBP,579,12216.0,5668.08
PUMA121139,2023-02-15,C56021,Samantha Davis,Female,65,USA,New York,Puma Mumbai,Website,Sports Shoes,Puma Accessories 39,SKU781894,1,8364.0,5626.32,Net Banking,1.0,Changed Mind,INR,614,8364.0,2737.68
PUMA138643,2025-05-23,C96525,Christopher Pearson,Female,63,Australia,New York,Puma Delhi,Website,Jackets,Puma Accessories 69,SKU941164,10,7963.0,57533.17,PayPal,5.0,Damaged,EUR,911,79630.0,22096.83
PUMA137098,2023-01-13,C63930,Nicholas Gordon,Male,18,USA,Mumbai ,Puma NYC,Marketplace,Sports Shoes,Puma T-Shirts 72,SKU998441,2,2268.0,3523.28,Net Banking,4.0,Damaged,EUR,758,4536.0,1012.72
PUMA114645,2024-06-10,C11646,Jeremiah Butler,Female,54,Germany,New York,Puma NYC,Mobile App,Running Shoes,Puma Accessories 48,SKU783508,3,8654.0,16287.37,Net Banking,2.0,Changed Mind,GBP,611,25962.0,9674.63
